Date,Communication Services,Consumer Discretionary,Consumer Staples,Energy ,Financials,Health Care,Information Technology,Materials,Real Estate,Utilities,Industrials
2015-10-13,337.6005249,1531.110307,1641.942684,1170.217839,947.1550342,1125.605278,1080.992717,1065.209094,1223.176136,1102.05935,1317.14388
2015-10-14,326.2233887,1515.510309,1626.491951,1156.075216,945.6196309,1113.984099,1071.892982,1058.716944,1212.613019,1093.150315,1307.02904
2015-10-15,333.5344238,1520.221659,1655.828371,1169.861485,959.5334962,1127.795887,1085.730289,1065.835857,1226.401006,1105.85967,1333.64321
2015-10-16,336.3103638,1524.665455,1660.630489,1173.868769,964.0986555,1131.914747,1089.960724,1063.766775,1229.843659,1108.908888,1356.81275
2015-10-19,334.785553,1526.20625,1661.162226,1174.051343,966.5658029,1132.554235,1091.057127,1047.10932,1228.386615,1106.62074,1350.24031
2015-10-20,341.8620605,1554.812945,1665.281431,1187.318812,969.1858622,1143.692222,1100.065632,1047.897984,1238.322127,1114.413773,1357.48023
2015-10-21,339.7508545,1554.917749,1691.309359,1195.325987,969.5200307,1150.164796,1105.003605,1056.63221,1246.124819,1120.461908,1346.14413
2015-10-22,346.8664246,1564.504758,1699.693947,1203.688377,971.5494342,1157.260588,1110.8328,1066.074108,1253.372002,1127.129551,1338.42623
2015-10-23,352.0272217,1582.321263,1700.348051,1211.565512,991.4769709,1167.547804,1123.530096,1086.358561,1266.164037,1141.107163,1350.89238
2015-10-26,353.3174438,1578.16783,1699.054028,1210.179767,988.870202,1165.917854,1121.655941,1075.992949,1262.834081,1137.575132,1341.41889
2015-10-27,353.4346924,1566.088199,1700.619764,1206.714219,983.169661,1162.005307,1117.296396,1055.654693,1255.935463,1130.12929,1329.70511
2015-10-28,366.453949,1578.524291,1715.539266,1220.172502,995.0515061,1175.148303,1130.124104,1070.315134,1269.267872,1143.34657,1342.47588
2015-10-29,367.1967468,1588.606839,1729.639706,1228.481097,993.5484209,1181.494562,1134.508027,1056.638079,1273.273819,1144.657334,1344.5212
2015-10-30,363.599884,1589.692348,1707.834919,1220.375717,993.1883821,1174.93825,1129.500783,1054.004716,1267.076445,1139.847382,1340.35489
2015-11-02,362.505127,1583.566058,1697.685902,1214.585695,991.0556314,1169.879683,1125.17367,1053.710696,1262.236762,1136.107023,1349.49455
2015-11-03,361.0976257,1585.812195,1701.575121,1216.161647,991.1297555,1171.155269,1126.148891,1064.158681,1265.16308,1138.986221,1352.27826
2015-11-04,364.0299377,1586.33537,1707.998413,1219.454574,994.8140302,1174.526465,1129.598356,1066.971285,1268.528356,1142.315511,1364.52245
2015-11-05,364.6945496,1583.535145,1715.934261,1221.387985,995.2511206,1176.160612,1130.933239,1050.438853,1267.663031,1140.305807,1356.37917
2015-11-06,364.0299377,1592.902406,1700.725521,1219.219288,997.9354133,1174.962513,1130.705738,1048.742611,1266.456213,1139.670296,1364.5957
2015-11-09,360.0811157,1570.275004,1683.061733,1204.472618,993.6225977,1162.302614,1120.13261,1035.416137,1252.754759,1128.116889,1354.11548
2015-11-10,363.9908447,1559.783192,1676.687986,1200.154008,995.6425503,1159.251716,1118.349425,1029.330884,1248.457109,1125.197615,1394.31361
2015-11-11,371.7710876,1563.910884,1697.295185,1210.992386,1009.223123,1170.638533,1130.284681,1029.235124,1258.797131,1134.86183,1390.8668
2015-11-12,376.6190796,1539.148018,1679.192484,1198.319861,1003.252608,1159.30641,1120.29296,998.1832117,1242.527936,1120.313831,1366.64231
2015-11-13,371.5364685,1518.446657,1655.872068,1181.951731,995.6429479,1144.689975,1107.428218,993.7481486,1228.254249,1108.619212,1359.52811
2015-11-16,374.9379272,1522.301204,1664.002565,1187.080565,997.0266589,1149.069784,1111.059003,989.8180507,1231.47969,1110.922292,1361.53273
2015-11-17,385.415863,1553.544032,1689.481178,1209.480358,1014.08173,1170.400632,1131.320907,1000.322447,1252.661612,1129.711281,1384.79355
2015-11-18,380.9979248,1544.555607,1686.401813,1203.985115,1011.8147,1165.551032,1127.116949,1011.245221,1250.095777,1128.301466,1385.90818
2015-11-19,384.0083923,1553.51858,1698.978928,1212.168633,1019.334728,1173.601852,1135.035071,1044.853007,1262.498686,1141.248663,1404.40384
2015-11-20,384.0865784,1557.040816,1703.816769,1214.981388,1025.530488,1177.091208,1139.201028,1046.522399,1266.312013,1144.939754,1400.06801
2015-11-23,383.6955872,1550.947196,1695.90407,1210.182284,1018.24623,1171.795074,1133.407863,1046.954372,1261.062441,1140.274711,1403.60773
2015-11-24,379.3949585,1528.751705,1677.747057,1195.297907,1012.790211,1158.796368,1122.294828,1043.668873,1248.478135,1130.221054,1394.81702
2015-11-25,382.6399841,1551.640653,1707.668032,1213.982889,1037.967238,1178.779759,1143.576629,1048.536881,1268.878869,1148.620378,1403.46918
2015-11-26,389.0127258,1563.751119,1707.012726,1219.925523,1041.100922,1184.160603,1148.395683,1061.680168,1275.146678,1155.068263,1415.92929
2015-11-27,390.8111877,1569.177318,1705.032824,1221.673777,1047.176398,1186.774301,1151.874825,1040.758299,1274.638249,1153.815975,1411.07533
2015-11-30,388.1917725,1577.718225,1695.019623,1220.309873,1051.570101,1186.561919,1152.813964,1050.793227,1276.398133,1156.40787,1426.13455
2015-12-01,384.9075928,1591.056562,1709.32612,1228.430092,1054.675056,1193.679085,1158.928077,1052.304164,1284.057022,1162.012249,1427.02827
2015-12-02,384.7512207,1600.156105,1729.599113,1238.168813,1061.595173,1202.854085,1167.539357,1056.088453,1293.714443,1169.993387,1433.58931
2015-12-03,374.6251526,1580.142003,1678.959814,1211.242323,1043.043284,1177.602515,1143.962708,1028.153769,1266.158059,1145.02711,1410.69814
2015-12-04,374.8206177,1568.115908,1679.953774,1207.6301,1051.229492,1176.349978,1145.069857,1020.286687,1264.090828,1144.109491,1402.38076
2015-12-07,375.7198181,1571.143087,1703.591776,1216.818227,1059.586191,1185.37182,1153.925413,1017.302088,1272.534086,1150.922971,1388.29398
2015-12-08,369.6207886,1552.669974,1687.404397,1203.23172,1042.461536,1171.077683,1138.923646,998.2617813,1256.290105,1135.041079,1351.51982
2015-12-09,365.3200684,1540.209269,1677.06099,1194.196776,1036.909239,1162.739268,1131.281761,1007.157326,1249.936376,1130.370124,1343.6402
2015-12-10,366.8448486,1525.46162,1665.832286,1186.046252,1030.653733,1154.967748,1123.889244,1002.277705,1241.304084,1123.189794,1336.12602
2015-12-11,360.1202393,1501.960229,1647.44156,1169.840676,1007.701448,1137.412831,1104.984985,978.1099007,1221.064519,1103.185727,1313.12877
2015-12-14,357.2270813,1493.789588,1634.370838,1161.795836,1002.471663,1129.931001,1098.066167,964.8349434,1212.180005,1094.879936,1295.06634
2015-12-15,367.1185303,1529.184883,1665.435261,1187.246225,1025.46877,1154.890734,1122.535243,979.3255915,1237.726672,1117.865539,1305.30372
2015-12-16,366.1020508,1532.447989,1670.440678,1189.663573,1037.322786,1159.195415,1128.727258,984.1572141,1243.136416,1123.700444,1309.08177
2015-12-17,368.0568848,1534.910716,1677.097235,1193.354945,1055.906036,1165.865164,1138.375382,986.7307876,1250.320038,1131.758725,1314.70554
2015-12-18,358.3608704,1510.399788,1656.229372,1174.996677,1054.934106,1150.984163,1126.971649,987.4459644,1237.423103,1122.125944,1301.72011
2015-12-21,355.8195496,1511.839198,1639.033634,1168.897461,1052.339185,1145.585805,1122.27415,985.6217631,1232.227314,1117.82428,1299.84721
2015-12-22,359.2992554,1510.107549,1637.643061,1169.016622,1053.320494,1145.877396,1122.738171,1000.620426,1234.189103,1120.960368,1301.52777
2015-12-23,369.7771606,1531.979672,1672.434143,1191.396992,1064.372661,1165.992126,1140.58726,1032.705132,1257.066855,1142.020171,1321.79037
2015-12-29,372.6579895,1548.846389,1696.53544,1206.013273,1083.008554,1181.412329,1156.811385,1038.735956,1273.051904,1156.505567,1331.10072
2015-12-30,371.3557129,1545.580472,1694.976523,1203.970902,1076.701689,1178.51706,1153.063217,1029.757961,1268.93826,1151.824848,1330.82269
2016-01-04,362.9893188,1506.521405,1636.637169,1168.715964,1054.026961,1145.778164,1122.840363,1002.763088,1233.897588,1121.337021,1289.46701
2016-01-05,366.5805664,1495.213376,1636.915775,1166.236573,1053.723567,1143.733971,1121.23137,1012.347108,1232.771677,1121.674044,1306.9973
2016-01-06,368.8694763,1485.96341,1626.998405,1160.61043,1046.933348,1137.875014,1115.139598,993.6708254,1223.884433,1113.018941,1287.73427
2016-01-07,364.8441162,1468.534371,1603.390165,1145.589551,1024.789005,1121.429442,1097.269333,968.0009209,1204.143255,1093.536918,1259.26005
2016-01-08,367.5277405,1463.704298,1592.56036,1141.264133,1028.264853,1118.664277,1096.064421,953.3798579,1199.128886,1089.461071,1252.81272
2016-01-11,365.4360962,1465.647166,1586.744495,1139.275919,1024.564898,1116.333715,1093.391511,942.263752,1195.460208,1085.215001,1255.51545
2016-01-12,373.6446533,1474.373084,1612.240816,1153.419518,1031.118801,1128.959375,1104.499231,939.4769348,1206.298251,1093.962018,1263.00053
2016-01-13,375.8151245,1470.296089,1622.238049,1156.116421,1025.998462,1130.092829,1104.069237,937.8590574,1206.667163,1093.467195,1261.65223
2016-01-14,368.5932617,1435.5387,1600.39604,1134.842667,995.131591,1106.900452,1078.958237,937.5692866,1184.190996,1072.932205,1245.43839
2016-01-15,365.6728821,1426.760953,1590.459705,1127.63118,987.2213604,1099.549216,1071.467252,913.3193038,1173.77271,1062.160171,1220.9072
2016-01-18,362.5946655,1415.548919,1595.352846,1124.49881,990.8237546,1097.763799,1071.028788,905.1277908,1171.449244,1060.115365,1200.41099
2016-01-19,369.1851807,1431.057507,1624.075561,1141.439416,1014.815414,1116.114616,1090.789815,919.9885658,1191.182985,1079.055135,1212.49479
2016-01-20,356.7540283,1395.419727,1580.450802,1110.874852,984.8358336,1085.667049,1060.459245,883.241752,1157.278466,1047.059533,1176.91887
2016-01-21,367.5277405,1409.433345,1597.271753,1124.74428,999.0629091,1099.608006,1074.471731,909.8896688,1173.497385,1063.545663,1196.69507
2016-01-22,384.5761108,1442.808094,1614.847248,1147.410484,1014.065406,1120.741469,1094.072453,923.4688994,1193.916293,1082.279168,1214.63225
2016-01-25,371.7503357,1440.664153,1632.560814,1148.325101,1023.69021,1123.398123,1098.471144,924.4155261,1198.789296,1086.181567,1214.43835
2016-01-26,369.6192932,1442.751976,1628.808218,1147.059829,1032.183864,1124.084636,1101.109443,935.5780048,1201.65371,1090.278248,1211.78879
2016-01-27,377.5120544,1465.658353,1654.686701,1165.952369,1041.345026,1141.030901,1116.109432,942.2686662,1218.150207,1104.142767,1227.61817
2016-01-28,367.9618225,1443.595049,1641.275425,1150.944099,1038.995152,1128.554309,1106.16452,931.3528235,1205.840197,1093.64185,1218.08304
2016-01-29,382.6818542,1475.560138,1685.138105,1181.126699,1073.05353,1159.512065,1137.897432,949.3434238,1237.375913,1123.051511,1245.77112
2016-02-01,390.061615,1479.652381,1686.758339,1185.490778,1070.162362,1162.425095,1139.359412,945.6850965,1238.504781,1123.604587,1243.761
2016-02-02,391.4822998,1460.396436,1692.463505,1181.447413,1058.185609,1156.795053,1132.142692,919.5536471,1228.712051,1112.806077,1224.77505
2016-02-03,383.5894775,1436.819649,1675.702211,1165.370446,1041.714648,1140.639286,1115.908127,920.7370831,1213.841636,1099.701871,1211.71321
2016-02-04,383.1949158,1431.387689,1653.3899,1155.990835,1034.329813,1131.658631,1107.326426,953.7479509,1209.690178,1098.790639,1220.57378
2016-02-05,375.6177979,1415.877291,1642.534784,1144.676624,1018.046955,1119.350691,1094.024757,949.5484925,1197.722799,1087.228387,1216.14178
2016-02-08,358.9639893,1377.949961,1620.267744,1119.060565,971.3179389,1089.51204,1059.963514,933.6841309,1167.393699,1056.821981,1163.86882
2016-02-09,363.0288086,1396.138792,1612.223528,1123.797043,955.0485366,1090.047341,1056.29764,913.0723,1163.803597,1050.34441,1159.17945
2016-02-10,366.5805664,1405.708683,1622.63131,1131.640187,963.689353,1098.05002,1064.459853,925.1647612,1173.049167,1059.342223,1204.70093
2016-02-11,355.5306702,1380.419866,1591.787352,1109.245963,928.7661724,1073.150005,1037.054047,908.9846564,1147.058294,1034.043189,1211.66111
2016-02-12,353.79422,1409.842231,1617.456139,1127.030863,953.3294309,1092.290577,1057.55029,939.43452,1170.990579,1056.771043,1254.42137
2016-02-15,359.4770813,1437.553812,1683.761568,1160.264154,971.366004,1122.484524,1084.704894,950.4455884,1201.511506,1081.796112,1278.24437
2016-02-16,359.9111633,1448.193626,1692.619608,1166.908132,977.5443414,1129.035374,1091.162616,957.2692703,1208.961853,1088.480264,1294.7421
2016-02-17,364.2521667,1491.477042,1726.488686,1194.072632,1018.239481,1158.906001,1123.739371,994.8088477,1243.961723,1122.288009,1339.96929
2016-02-18,366.5016174,1479.090355,1719.558123,1188.383365,1015.717669,1153.850226,1119.317087,993.9130424,1238.547124,1118.288085,1331.4578
2016-02-19,361.3713074,1480.192971,1730.0231,1190.529126,1029.640106,1158.351322,1126.173518,994.012564,1244.131815,1123.806409,1335.78818
2016-02-22,368.9484253,1479.758474,1743.595577,1197.434159,1044.839727,1166.915273,1136.396386,1024.145055,1256.15495,1137.647592,1334.47067
2016-02-23,362.9498901,1475.953723,1736.646694,1191.850102,1042.713281,1162.022738,1132.195374,1015.220957,1250.943267,1132.490953,1320.60956
2016-02-24,361.8449097,1456.530504,1731.472292,1183.282569,1036.469125,1153.91988,1124.557191,995.9334344,1240.309285,1122.411914,1303.69701
2016-02-25,378.6959534,1481.0714,1759.400843,1206.389399,1070.522099,1179.215939,1152.042479,1007.136649,1265.111258,1146.736304,1326.64991
2016-02-26,382.8396912,1501.121833,1757.28365,1213.748391,1088.704162,1188.739545,1163.730699,1023.23782,1276.6523,1159.135486,1338.06662
2016-02-29,383.9841309,1507.163123,1753.679275,1214.942176,1082.838115,1188.521364,1162.100552,1032.482312,1277.38956,1159.712347,1335.8926
2016-03-01,391.4822998,1522.135103,1780.849699,1231.489034,1093.951196,1203.981466,1176.473899,1036.650315,1292.218673,1172.460764,1322.83587
2016-03-02,380.2745361,1505.985728,1742.923008,1209.727757,1082.788167,1184.339839,1158.951921,1043.255466,1275.424555,1159.081284,1314.31096
2016-03-03,375.1047974,1494.860679,1746.99728,1205.654252,1073.022631,1179.127928,1152.601603,1054.286705,1272.36444,1156.17626,1312.95617
2016-03-04,370.9610596,1502.081481,1773.975376,1215.672639,1067.231205,1185.984352,1156.296065,1079.230889,1282.924573,1164.556621,1333.15334
2016-03-07,367.5671692,1487.279403,1762.62512,1205.823897,1063.477808,1177.354679,1148.885462,1090.298917,1276.535041,1160.395967,1325.91987
2016-03-08,365.7912903,1493.715944,1765.107689,1208.204974,1050.431922,1176.650364,1145.095753,1056.315144,1270.788827,1151.247831,1314.33528
2016-03-09,362.9104004,1493.021802,1778.551895,1211.494699,1058.484838,1180.892727,1150.290755,1056.677239,1275.630565,1155.57847,1330.2243
2016-03-10,356.438324,1473.135235,1749.335253,1192.969604,1048.632451,1164.102173,1135.234743,1030.396575,1256.258005,1137.932258,1313.82
2016-03-11,362.3184509,1496.413862,1768.228899,1208.987071,1056.869508,1178.563558,1148.140046,1049.712952,1272.416557,1152.448282,1335.81746
2016-03-14,364.6468506,1523.839518,1780.554939,1223.013769,1055.889468,1189.588909,1156.164049,1055.47568,1283.503762,1160.605939,1355.41303
2016-03-15,358.4509888,1510.634256,1787.235231,1218.773492,1049.115197,1184.841833,1150.910174,1036.584075,1276.870608,1152.84923,1351.42226
2016-03-16,356.8329468,1519.088975,1789.810431,1221.910784,1054.47851,1188.424329,1154.937874,1041.119985,1281.395841,1157.044554,1355.63884
2016-03-17,352.4129944,1514.198219,1794.546131,1220.385781,1053.50092,1187.008809,1153.631837,1071.558897,1284.975799,1161.843674,1366.74971
2016-03-18,352.8076782,1519.815608,1789.69904,1220.774109,1056.015294,1187.822346,1154.870583,1070.055265,1285.578892,1162.519415,1351.38269
2016-03-21,354.5834961,1520.24766,1793.462076,1222.764411,1055.427043,1189.296937,1155.829464,1067.276828,1286.329203,1162.820648,1356.03454
2016-03-22,350.9133911,1514.485803,1799.034222,1221.477805,1065.373215,1190.256887,1159.035969,1076.233262,1289.41388,1166.96517,1368.12995
2016-03-23,349.1769714,1526.638994,1815.519987,1230.445317,1063.767412,1197.109736,1163.774155,1069.858096,1295.301957,1170.042779,1380.06969
2016-03-24,341.7182922,1460.033947,1785.824438,1195.858893,1057.874389,1168.261992,1140.665091,1058.517597,1266.719478,1147.982907,1366.749
2016-03-29,346.8485718,1466.320976,1803.23151,1205.46702,1065.173138,1177.408243,1149.349467,1049.092039,1273.720342,1153.368375,1377.6582
2016-03-30,352.09729,1480.979979,1818.757767,1217.278345,1080.015366,1189.825749,1162.373153,1076.365508,1289.370838,1169.204827,1398.91723
2016-03-31,347.6773071,1475.391914,1807.746628,1210.27195,1083.010261,1184.819612,1159.367274,1072.66444,1284.753154,1165.814449,1389.89925
2016-04-01,346.1777039,1471.109471,1803.792797,1207.026657,1079.325315,1181.486389,1155.94612,1060.218697,1279.843635,1160.641135,1380.86134
2016-04-04,346.2171326,1463.85183,1814.739096,1208.269353,1082.002381,1183.015958,1157.762564,1060.492075,1281.447608,1162.16499,1388.98892
2016-04-05,343.6125793,1452.329964,1819.819159,1205.253901,1070.62907,1178.328934,1151.403968,1045.106594,1274.695941,1154.236401,1382.50882
2016-04-06,348.9796753,1465.829672,1834.174294,1216.32788,1080.384035,1189.139111,1161.950342,1055.298119,1286.157636,1164.876187,1394.78078
2016-04-07,347.3220825,1467.553408,1830.897913,1215.257801,1063.391471,1184.884535,1154.511269,1048.49164,1280.712577,1157.874882,1378.09381
2016-04-08,345.27005,1472.542859,1827.794454,1215.202454,1069.37427,1186.036818,1156.871181,1068.697406,1285.217063,1163.566532,1406.14052
2016-04-11,348.1902771,1470.807121,1821.496901,1213.498099,1060.763089,1182.951097,1152.404095,1076.833936,1282.679191,1161.521585,1413.65419
2016-04-12,350.7160645,1459.838311,1824.732555,1211.76231,1062.438248,1181.897498,1152.032686,1090.251007,1283.278945,1163.610116,1421.88447
2016-04-13,350.9133911,1469.080336,1837.133663,1219.042463,1088.176549,1192.869281,1166.696098,1124.876706,1299.696442,1181.892923,1452.83483
2016-04-14,352.3735046,1471.866786,1839.002478,1221.080923,1089.968885,1194.858515,1168.636108,1127.742903,1301.879514,1184.027808,1441.35224
2016-04-15,350.4398193,1463.87606,1831.514793,1215.276891,1085.842826,1189.390078,1163.503265,1126.757914,1296.594547,1179.56092,1425.04898
2016-04-18,359.0429688,1470.593972,1844.97509,1224.870677,1080.968545,1196.090251,1167.309824,1132.524573,1302.476133,1184.04,1434.49201
2016-04-19,356.0437012,1479.130036,1873.12351,1236.099082,1081.316713,1205.142609,1174.186135,1152.229713,1314.461114,1193.905894,1447.22188
2016-04-20,345.9014282,1473.565787,1855.26461,1224.910609,1068.170106,1193.562508,1162.214408,1162.791342,1305.782767,1186.238623,1434.8691
2016-04-21,343.1389771,1453.840565,1821.048964,1206.009502,1057.648998,1176.337401,1146.6653,1160.971783,1288.931788,1172.760795,1422.20909
2016-04-22,343.3362732,1435.952713,1783.734419,1187.674468,1040.220874,1158.183749,1128.69303,1146.762686,1268.745991,1155.0468,1415.82427
2016-04-25,338.9558105,1439.411432,1779.611456,1185.9929,1040.547359,1156.903791,1127.814683,1129.295312,1265.653848,1151.034649,1405.3141
2016-04-26,338.6795044,1441.410833,1777.467941,1185.85276,1058.793663,1160.44094,1135.029121,1130.242384,1269.891092,1156.708327,1398.76353
2016-04-27,345.5463257,1446.911444,1778.994612,1190.484127,1065.533547,1165.494011,1140.503895,1143.277795,1275.885633,1163.529835,1411.30285
2016-04-28,342.7443237,1451.716935,1773.885809,1189.449022,1062.42796,1164.04481,1138.640598,1151.121454,1275.898084,1163.596988,1419.81571
2016-04-29,349.8084106,1430.075296,1752.559155,1177.480954,1057.021343,1153.389032,1129.29711,1141.269164,1263.01315,1153.578459,1406.01645
2016-05-03,353.7547607,1419.870593,1766.36684,1179.997398,1053.71144,1154.740206,1129.483015,1117.428601,1260.228299,1149.264827,1396.28437
2016-05-04,346.8880615,1426.27807,1762.483927,1178.550019,1039.742203,1150.788456,1123.026893,1098.313357,1254.168989,1140.764986,1393.16202
2016-05-05,356.0042114,1435.710769,1769.501925,1187.072302,1039.371741,1157.53219,1127.992077,1099.68847,1259.552782,1145.201594,1407.79867
2016-05-06,350.0451965,1435.085656,1771.424831,1185.518561,1035.571756,1155.5292,1125.539839,1112.202612,1260.124637,1145.747768,1417.66082
2016-05-09,347.9535828,1417.277167,1794.579935,1186.603562,1043.031895,1157.889228,1129.174895,1070.936026,1257.070387,1140.784332,1413.13866
2016-05-10,348.2693176,1425.470326,1796.460226,1190.066623,1040.271637,1160.107626,1130.148629,1082.113337,1260.662629,1143.89508,1417.7058
2016-05-11,344.8359375,1422.92806,1793.205923,1186.989973,1043.86604,1158.365187,1129.7404,1091.018169,1260.873393,1145.142194,1429.79184
2016-05-12,345.3094482,1409.338404,1775.119381,1176.589078,1037.734898,1148.818242,1121.047406,1085.013666,1250.52301,1136.62105,1424.62983
2016-05-13,347.4010925,1412.844633,1779.826502,1180.024076,1041.374481,1152.294157,1124.564238,1092.729591,1254.80824,1140.965797,1411.36712
2016-05-16,345.5857544,1414.139305,1786.113777,1181.946279,1046.367188,1154.830461,1127.714642,1103.783021,1259.270668,1145.652043,1414.16009
2016-05-17,349.0585327,1415.028055,1766.048103,1176.711564,1043.731774,1150.115606,1123.519648,1112.340178,1255.356418,1143.629198,1442.26941
2016-05-18,346.6117859,1417.014531,1762.773924,1175.466747,1052.263509,1150.826099,1126.185452,1103.845721,1255.482283,1144.011635,1440.58978
2016-05-19,341.6788025,1397.66342,1739.587631,1159.643285,1033.301011,1134.37483,1109.106375,1079.936077,1236.230376,1125.431992,1418.61076
2016-05-20,349.6505127,1421.266808,1757.036827,1175.984716,1046.699292,1150.127631,1124.270547,1090.620824,1252.286664,1139.998279,1443.20033
2016-05-23,347.1643066,1420.778096,1749.05118,1172.331194,1050.5179,1147.968535,1123.605877,1087.498494,1250.250182,1138.695364,1454.98551
2016-05-24,353.9915161,1443.409473,1774.851383,1190.750791,1070.010254,1166.602683,1142.454576,1084.673906,1267.536152,1153.671394,1469.10252
2016-05-25,352.9655151,1440.575391,1771.257425,1188.26611,1075.624425,1165.737773,1143.209436,1088.912939,1267.654786,1154.900912,1449.73505
2016-05-26,354.0704956,1439.05298,1781.416321,1191.513265,1078.930598,1168.996732,1146.480199,1092.695235,1271.297904,1158.318989,1442.63726
2016-05-27,356.6750793,1448.799629,1784.740202,1196.738304,1083.201106,1174.030864,1151.323424,1090.872103,1275.672233,1161.973006,1437.82129
2016-05-31,349.4926453,1438.363988,1785.553612,1191.136748,1082.600117,1169.429422,1147.722096,1083.560876,1271.195266,1157.607421,1439.85461
2016-06-01,340.2976074,1421.345457,1786.383472,1182.675512,1077.370985,1161.614607,1140.553701,1074.572798,1263.502362,1150.048327,1444.39297
2016-06-02,342.1523438,1426.401383,1779.117145,1182.556957,1076.038234,1161.253213,1139.949468,1088.157634,1264.782005,1152.122919,1436.45648
2016-06-03,340.8500977,1431.770893,1795.877775,1189.499589,1080.782791,1167.756229,1146.01287,1095.508144,1272.458327,1158.669658,1439.05451
2016-06-06,339.3898926,1440.547602,1802.458059,1194.131851,1085.295583,1172.364598,1150.597344,1128.7459,1282.020134,1168.859235,1458.45442
2016-06-07,336.903656,1449.374019,1796.477264,1194.251646,1088.82554,1173.166425,1152.081204,1135.448107,1284.232029,1171.334159,1466.4313
2016-06-08,333.1546326,1445.850155,1799.867312,1192.957366,1083.931932,1171.152279,1149.347192,1151.726427,1284.976095,1172.348549,1462.55992
2016-06-09,335.6408386,1434.710067,1786.688698,1185.679868,1075.851345,1163.714163,1141.748459,1133.252988,1274.520798,1162.46127,1448.28589
2016-06-10,333.5097351,1409.766955,1748.868841,1164.04851,1053.012945,1141.841397,1119.634284,1119.623884,1250.970974,1141.521999,1428.79855
2016-06-13,324.3541565,1389.47194,1725.227678,1146.351258,1035.821506,1124.245308,1102.139357,1111.52607,1233.540445,1125.603991,1415.64529
2016-06-14,313.0280151,1367.689423,1701.173622,1127.29702,1016.02271,1105.042158,1082.787296,1086.682406,1212.384948,1105.03609,1383.80837
2016-06-15,316.0272522,1375.413191,1718.969414,1136.803286,1013.173971,1112.077423,1087.35156,1105.296373,1221.297888,1112.66675,1400.08677
2016-06-16,317.2901306,1373.69271,1709.965963,1133.649601,997.9089519,1106.501471,1079.353342,1094.550862,1213.660415,1104.270774,1378.7451
2016-06-17,321.3548584,1385.980669,1707.924625,1138.420051,1008.455089,1112.427059,1086.434066,1103.486099,1220.446808,1111.611529,1402.84574
2016-06-20,338.6795044,1431.318669,1756.978197,1175.65879,1053.515285,1151.230089,1126.801388,1127.851749,1260.479167,1149.256078,1445.36526
2016-06-21,336.4301147,1436.275062,1769.925594,1180.876924,1058.456508,1156.392841,1131.908757,1124.580643,1265.488047,1152.95062,1447.50932
2016-06-22,339.9028931,1436.092155,1760.663532,1178.886193,1070.562199,1157.221395,1135.556596,1130.021489,1267.000508,1156.541397,1451.11972
2016-06-23,347.045929,1454.669558,1773.774132,1191.829873,1070.756181,1167.615135,1143.400396,1148.789434,1278.690673,1166.846949,1476.50292
2016-06-24,302.9646606,1398.333301,1769.920658,1157.072873,1010.294703,1127.717239,1098.361605,1149.856496,1244.508125,1131.30184,1416.7642
2016-06-27,296.6504822,1334.313779,1714.63238,1115.19888,933.1924919,1078.797603,1042.396325,1137.401665,1193.704732,1083.448616,1375.59272
2016-06-28,308.9632568,1373.10663,1765.312685,1149.127524,960.8755308,1111.477125,1073.826727,1154.77272,1226.92842,1112.834675,1407.8763
2016-06-29,324.8276672,1422.850812,1820.105583,1189.261354,983.8554775,1148.180179,1107.099003,1202.86148,1267.744841,1149.833723,1464.39316
2016-06-30,323.6043396,1444.543273,1874.519163,1214.222259,1000.416628,1171.461133,1128.700006,1236.238857,1295.72876,1174.461274,1506.48516
2016-07-01,323.2886047,1462.748815,1888.881872,1224.973097,1024.539709,1184.88642,1144.799742,1268.717679,1314.221048,1193.689616,1534.01049
2016-07-04,317.6847534,1443.601482,1870.185997,1210.490744,1002.237509,1168.840097,1127.18945,1275.65078,1299.742294,1180.691812,1505.80722
2016-07-05,317.2901306,1443.481498,1876.235847,1212.335825,985.8204349,1167.032747,1121.729669,1273.122509,1297.108362,1176.191591,1511.97127
2016-07-06,305.8849792,1436.710811,1848.426962,1197.007584,974.8383282,1152.573733,1108.139882,1281.92267,1285.659996,1166.690366,1497.04036
2016-07-07,310.186554,1463.81932,1889.273331,1221.093068,995.9639217,1176.067239,1131.04141,1280.190915,1308.207029,1185.427264,1503.04945
2016-07-08,313.3042603,1475.316236,1902.594351,1230.404949,1015.948105,1187.51358,1144.622211,1286.927675,1320.475301,1197.648637,1513.54214
2016-07-11,313.7778015,1499.639252,1915.525951,1242.981002,1042.765729,1202.937947,1162.894893,1321.408991,1341.164824,1219.025564,1550.28121
2016-07-12,321.0786438,1500.987682,1889.645489,1237.237272,1049.087512,1199.60732,1161.977368,1317.774739,1336.616769,1217.050163,1536.22865
2016-07-13,317.8031311,1499.205158,1895.498962,1237.502417,1049.863955,1199.974725,1162.447032,1323.521292,1338.287649,1218.599512,1545.63661
2016-07-14,314.5276489,1492.451545,1873.620167,1226.866454,1057.042478,1192.901658,1158.936863,1323.213278,1332.147492,1215.184704,1546.01787
2016-07-15,315.7115479,1494.944968,1881.385046,1230.680521,1055.383758,1195.621168,1160.561816,1321.017269,1334.227792,1216.248721,1551.70954
2016-07-18,311.7651367,1493.307309,1883.318485,1229.463644,1060.515179,1195.673951,1161.884258,1321.8346,1335.142489,1217.41902,1564.49596
